Altitude,Theta,Hour,Month,Day,GSD,North,South,West,East,Background Temperature,Background Area,Sum of Background,Background Signal,NEDT Temp,Sum of NEDT,NEDT S,NEDT Signal,Target Signal,Mix Signal,SNR
446223.4612772354,19.55058800259917,02:00,10,14,73.55331779295089,40.829036,40.828186,14.144189780719175,14.145563780719176,291.572265625,5410.0905583508265,495.62232968155973,767207174252517.4,291.616365625,495.96566260107215,0.3433329195124202,531468142640.44904,66462602348559.04,819488735341641.5,98.3719566508314
458376.2864075916,17.42771547632052,15:00,10,14,75.55653072652609,40.829036,40.828186,14.144165998730688,14.145539998730689,294.085693359375,5708.7893354284815,515.4172977432572,807796714012074.1,294.129793359375,515.7687465991115,0.35144885585430075,550814324908.0958,63770403032493.625,857417064090276.2,90.08543865753919
458100.5242103165,12.310466022405745,15:00,10,14,75.51107541928293,40.829036,40.828186,14.144166538372566,14.145540538372568,294.085693359375,5701.922510976635,515.4172977432572,827194662365521.5,294.129793359375,515.7687465991115,0.35144885585430075,564041251486.9857,65380390330037.54,878067758694753.0,90.19392853823088
447803.8837525273,11.037423557705212,02:00,10,19,73.81382699217482,40.829036,40.828186,14.14418668797418,14.14556068797418,292.8056640625,5448.481055230717,505.27839037420756,814654165507000.9,292.8497640625,505.6257030839401,0.3473127097325346,559968031697.5142,68736465861973.336,868438681325486.4,96.04926133986706
448467.86524466553,16.63129511450147,02:00,10,19,73.92327449087894,40.829036,40.828186,14.14418538862197,14.14555938862197,292.8056640625,5464.650511453833,505.27839037420756,795285149792713.1,292.8497640625,505.6257030839401,0.3473127097325346,546654370435.2558,66903654706436.93,847635538043668.4,95.76505939076816
458853.1777648732,23.21374857217011,15:00,10,19,75.63513919201206,40.829036,40.828186,14.144165065497084,14.145539065497085,293.175537109375,5720.674280595039,508.19576392905645,767214921997929.2,293.219637109375,508.5442712048145,0.3485072757580383,526135795228.195,61299772927911.09,815103427575759.2,91.01928819927535
458487.9100081207,14.621656080497171,15:00,10,19,75.57493022111879,40.829036,40.828186,14.144165780293315,14.145539780293316,293.175537109375,5711.570077926975,508.19576392905645,807763681497785.9,293.219637109375,508.5442712048145,0.3485072757580383,553943066976.0084,64642457491592.09,858263553492274.9,91.1643723066511
450497.9904964102,8.857954167248064,02:00,10,24,74.25791052138628,40.829036,40.828186,14.144181415848983,14.145555415848984,293.387939453125,5514.237275002211,509.87561664938534,827569640180742.4,293.432039453125,510.22481013686007,0.3491934874747358,566769461701.1729,68371474033042.78,880933242790979.8,94.15398361454616
457900.0664305531,21.200242219587203,15:00,10,24,75.47803292811315,40.829036,40.828186,14.144166930650458,14.145540930650458,294.826904296875,5696.933454697333,521.3432238966803,798437652075478.6,294.871004296875,521.697070425019,0.35384652833863584,541916300685.9188,62444790859682.12,846867224775694.0,89.3672558638976
452674.4942742689,16.55746036499756,02:00,10,29,74.61667488037399,40.829036,40.828186,14.144177156626355,14.145551156626356,291.914306640625,5567.648170203435,498.2889567678997,784585345204110.6,291.958406640625,498.63339276912785,0.3444360012281322,542334794407.6025,65691205594756.49,836184687929316.6,95.14296935635203
453318.36968616524,21.10447562279261,02:00,10,29,74.72280819002724,40.829036,40.828186,14.14417589661994,14.14554989661994,291.914306640625,5583.498063803601,498.2889567678997,763623704302206.5,291.958406640625,498.63339276912785,0.3444360012281322,527845322639.52765,63754648450355.055,813701913796621.2,94.87288670854397
456844.36247575923,23.05213145085924,15:00,10,29,75.30401579270756,40.829036,40.828186,14.144168996568386,14.145542996568386,294.1826171875,5670.694794508349,516.1899065053251,780223207260938.5,294.2267171875,516.5416687846794,0.3517622793542614,531690159633.85315,61914613841357.016,828378956703235.8,90.57107522068786
455174.3796335722,23.21265215660029,15:00,11,1,75.02874389564376,40.829036,40.828186,14.144172264574983,14.145546264574984,294.23779296875,5629.3124105581,516.6300368165288,779954408323496.4,294.28189296875,516.9819775327325,0.3519407162036714,531323565240.29333,62295159126053.35,828394333427351.1,91.16841087586165
454985.9867668929,17.48472978646172,02:00,11,3,74.99769012641092,40.829036,40.828186,14.144172633242924,14.145546633242924,290.159912109375,5624.653524297153,484.7018508052151,759419725791627.9,290.204012109375,485.0406337701655,0.3387829649504397,530797367326.18524,64704056173357.86,810622155197912.6,96.46323165506558
453021.265449006,17.44579980984045,15:00,11,6,74.67383496412187,40.829036,40.828186,14.144176478026278,14.145550478026278,293.031005859375,5576.181628248909,507.0545811526232,794611323269945.4,293.075105859375,507.4026215817271,0.34804042910388944,545418336016.25165,65280461155152.9,845641686844982.8,93.5618775631277
456525.46448304376,21.106401048750552,02:00,11,8,75.25145018951271,40.829036,40.828186,14.144169620623147,14.145543620623148,289.94091796875,5662.780755624713,483.02160659110723,740217015208533.4,289.98501796875,483.35968478214096,0.3380781910337305,518095310974.2226,62861225662556.15,790006623813104.5,96.10125308979754
450260.9534092153,15.096983437586164,15:00,11,11,74.21883847404648,40.829036,40.828186,14.1441818797093,14.1455558797093,291.11962890625,5508.435984436602,492.1066228035336,780470625126278.2,291.16372890625,492.4484966691999,0.3418738656663436,542204671278.06464,66878901597871.58,833180883803883.6,97.21468934112781
457164.782640567,22.37494068560073,02:00,11,13,75.35683230339016,40.829036,40.828186,14.144168369534867,14.14554236953487,287.496337890625,5678.652174801267,464.50274532302063,705580033913441.4,287.540437890625,464.832970279051,0.3302249560303494,501611966820.40625,62134501115172.125,755289402933987.0,99.09924863962273
457372.4327367972,22.86198005573769,02:00,11,16,75.39106034123031,40.829036,40.828186,14.14416796318226,14.14554196318226,285.39404296875,5683.81197937503,448.924467490347,679505792492605.9,285.43814296875,449.2479607066128,0.3234932162657742,489649217636.78076,61858626157303.17,729409311849079.9,101.91687755027145
447625.5660744791,16.408597361652248,15:00,11,16,73.78443396832073,40.829036,40.828186,14.14418703692588,14.14556103692588,288.646728515625,5444.142696025481,473.16327918051223,745596456462768.8,288.690828515625,473.497196510708,0.3339173301957885,526176880371.3672,67233139082068.31,799134207710732.5,101.74858159898181
446966.9821910175,21.497797502652,15:00,11,16,73.67587618533254,40.829036,40.828186,14.144188325715454,14.145562325715456,288.646728515625,5428.13473167645,473.16327918051223,723180533272374.9,288.690828515625,473.497196510708,0.3339173301957885,510357678935.0811,65404128300493.54,775261843164324.1,102.04864557073537
444858.9733426352,15.736218622070377,15:00,11,21,73.32840219933547,40.829036,40.828186,14.14419245089965,14.14556645089965,289.263427734375,5377.054569107508,477.84567973943194,755525048546237.0,289.307527734375,478.1815788829872,0.3358991435552525,531092416446.26215,68302538683069.695,809776678151929.8,102.15101538958262
444229.2829764356,21.40926543127492,15:00,11,21,73.22460708402784,40.829036,40.828186,14.144193683147204,14.145567683147204,289.263427734375,5361.843082610259,477.84567973943194,730780697893370.8,289.307527734375,478.1815788829872,0.3358991435552525,513698503422.58276,66252975890905.02,783404392087027.5,102.44081663280032
455124.54937739857,23.396422419104702,02:00,11,26,75.0205301171536,40.829036,40.828186,14.144172362088328,14.145546362088329,288.15087890625,5628.07993905875,469.4185429550145,707700941531512.4,288.19497890625,469.75086804238197,0.33232508736745103,501017228130.7296,62222772915228.47,757349249457001.1,99.09501138458675
442585.5163428832,18.792598624452346,15:00,11,26,72.9536565400357,40.829036,40.828186,14.144196899851035,14.145570899851036,290.80078125,5322.236002561493,489.6390663122952,761439621752613.6,290.84488125,489.97991287293576,0.3408465606405571,530051815849.78436,67871175091818.2,815004035149044.0,101.05505121335236
442006.54618367215,18.32636935216724,15:00,11,26,72.8582218984075,40.829036,40.828186,14.144198032843695,14.145572032843695,290.80078125,5308.320498197587,489.6390663122952,763522791454252.4,290.84488125,489.97991287293576,0.3408465606405571,531501947746.6974,68235266869885.78,817374548667675.2,101.31996212192149
440534.2847497595,13.985268410678248,15:00,12,1,72.61554144226804,40.829036,40.828186,14.144200913927238,14.145574913927238,287.10400390625,5273.016858953747,461.57113629516783,735735655445917.4,287.14810390625,461.9001033676414,0.32896707247357426,524367287411.3458,70217293687353.45,792000108186126.6,107.29970021198513
439724.05703730776,19.17285094900973,15:00,12,6,72.48198742373205,40.829036,40.828186,14.14420249947018,14.14557649947018,287.427734375,5253.6385008940515,463.9893168605676,719906205448364.8,287.471834375,464.31932181168,0.33000495111241435,512021728737.1376,68600587677737.805,774803790810167.5,107.21729622139952
439306.5682469023,21.98372162070814,15:00,12,6,72.41317059014872,40.829036,40.828186,14.14420331645829,14.14557731645829,287.427734375,5243.66727491798,463.9893168605676,706764764313105.0,287.471834375,464.31932181168,0.33000495111241435,502675089748.26776,67476394396945.15,760762714574325.2,107.42117793873896
449327.01346029347,21.292139379579893,02:00,12,8,74.0648923286198,40.829036,40.828186,14.14418370734599,14.14555770734599,287.524658203125,5485.608275650045,464.71479424258496,711267470305090.9,287.568758203125,465.0451100254706,0.33031578288563423,505563571906.14545,64809958432910.6,763111364911272.9,102.54673692313906
439405.91561810917,18.31966699909076,15:00,12,11,72.42954653045754,40.829036,40.828186,14.144203122044395,14.145577122044395,285.89111328125,5246.039210607714,452.5788637749852,705759993167499.4,285.93521328125,452.90394672992545,0.3250829549402283,506940474735.8134,69048034788608.42,761354830890016.0,109.6673879738825
446500.1437023402,20.03744785500444,02:00,12,13,73.59892478610003,40.829036,40.828186,14.144189239276496,14.145563239276497,285.10693359375,5416.801729670009,446.82183815553043,689553561164726.0,285.15103359375,447.1444136935351,0.32257553800468486,497811637618.1529,66177561708586.78,743001220698976.9,107.36522711678343
440088.45073579316,21.465687051628016,15:00,12,16,72.54205231908678,40.829036,40.828186,14.144201786384404,14.145575786384406,287.1845703125,5262.349354665123,462.1722338776394,706537683933050.4,287.2286703125,462.5014592001642,0.32922532252479186,503297428573.6986,67479505219582.34,760590910577898.9,107.39817765020312
443718.9203659927,16.081473397520668,02:00,12,18,73.14048137900978,40.829036,40.828186,14.144194681881046,14.145568681881048,285.011962890625,5349.5300163532775,446.12764032928436,704164987925621.1,285.056062890625,446.44991240675137,0.32227207746700515,508672166940.43146,68536157804778.61,759538026993370.1,108.8580084906307
441244.4409491527,23.925886964173124,02:00,12,23,72.73260015645374,40.829036,40.828186,14.144199524215267,14.145573524215267,286.008544921875,5290.031125518575,453.44482298876335,680856372208327.6,286.052644921875,453.77028169299115,0.325458704227799,488682682941.67615,65931494084802.47,733917311166829.5,108.5795359866162
441415.4564314422,12.356835053563106,02:00,12,23,72.76078952166628,40.829036,40.828186,14.14419918955331,14.14557318955331,286.008544921875,5294.132491816222,453.44482298876335,727606101431511.2,286.052644921875,453.77028169299115,0.325458704227799,522237165261.46844,70403972529457.58,784266441693430.0,108.49541938201702
442279.3684207718,20.16038103824998,15:00,12,23,72.90319259683052,40.829036,40.828186,14.144197498955052,14.145571498955054,282.845458984375,5314.875490810565,430.46864518808866,663795282245050.2,282.889558984375,430.78400732034953,0.31536213226087284,486297661707.8345,67393751049564.74,718699647919684.8,112.90279595796372
439574.4791533589,7.86257346704768,02:00,12,28,72.45733172857564,40.829036,40.828186,14.144202792180682,14.145576792180682,283.681396484375,5250.064921224854,436.4703957479533,710238006000897.5,283.725496484375,436.7884211248095,0.3180253768561556,517500640860.0373,71995363450573.22,768705193768736.6,112.97993306959421
439829.37142000993,22.578682724550035,02:00,12,28,72.49934693736428,40.829036,40.828186,14.144202293379385,14.145576293379383,283.681640625,5256.155306344312,436.47215597123187,662026825042199.1,283.725740625,436.7901821264514,0.3180261552195134,482371768599.6652,67030265659637.45,716461823125874.5,112.84864004728396
444469.0715756606,15.93338470506297,15:00,12,28,73.26413267730669,40.829036,40.828186,14.144193213902428,14.145567213902428,287.315673828125,5367.633136957998,463.15139216727124,731577428161859.9,287.359773828125,463.4810377976595,0.32964563038825645,520696486208.85095,68355676311985.98,786303681420979.2,105.10202144357993
438574.2691587757,2.923266101609467,02:00,1,2,72.29246194924875,40.829036,40.828186,14.144204749501906,14.145578749501906,286.143798828125,5226.200054683578,454.44344631224874,745530746443979.1,286.187898828125,454.76933787541367,0.3258915631649302,534636778938.6183,72915485249467.02,804180977041055.8,109.70107726877927
438915.91380827414,23.82201087336312,02:00,1,2,72.34877700136387,40.829036,40.828186,14.144204080933978,14.145578080933978,286.143798828125,5234.345533593078,454.44344631224874,682903578073997.1,286.187898828125,454.76933787541367,0.3258915631649302,489725435266.90607,66686395161759.79,736543383672816.4,109.53036484532385
446881.1474003496,9.49384739385091,15:00,1,2,73.66172759346422,40.829036,40.828186,14.14418849368644,14.14556249368644,287.456787109375,5426.050112053728,464.2067056416876,752095726080399.1,287.500887109375,464.5368037594947,0.33009811780709697,534816452611.80927,69358229265146.79,807593122685529.5,103.7690526050674
438375.24780802603,7.989306629457659,02:00,1,7,72.2596562320922,40.829036,40.828186,14.144205138968834,14.145579138968834,285.26708984375,5221.457918780141,447.9939966291253,728765105586126.8,285.31118984375,448.3170840183466,0.3230873892212571,525575827111.58124,72367518289476.56,787175504677822.2,111.13600755328271
438805.73475777154,23.79933782276868,02:00,1,7,72.3306156194129,40.829036,40.828186,14.144204296544496,14.145578296544496,285.26708984375,5231.717955883257,447.9939966291253,673329395353596.1,285.31118984375,448.3170840183466,0.3230873892212571,485596320637.342,66731539451577.78,727190795378096.9,110.91805628553367
449362.37258405983,13.726928061808447,15:00,1,7,74.07072075561426,40.829036,40.828186,14.144183638151356,14.145557638151358,284.9228515625,5486.471673256186,445.47686640159674,710871867307434.4,284.9669515625,445.79885378249287,0.32198738089613244,513812922668.6222,67560540653693.07,765475595101369.5,106.27161245835613
449251.0439239513,13.802737731683012,15:00,1,7,74.05236987757438,40.829036,40.828186,14.144183856011557,14.145557856011555,284.9228515625,5483.753484485085,445.47686640159674,710641489346066.5,284.9669515625,445.79885378249287,0.32198738089613244,513646407183.77515,67572123344747.516,765254578493586.6,106.32428920695315
439044.7546084961,14.502388802071389,02:00,1,12,72.37001449590595,40.829036,40.828186,14.144203828804091,14.145577828804091,283.036376953125,5237.418998137638,431.834924588348,686761416071156.2,283.080476953125,432.1508946411128,0.3159700527648397,502497664077.8034,70532762133694.1,744181585603125.0,114.2695252869438
451593.1178595192,20.24419125549095,15:00,1,12,74.43842602079987,40.829036,40.828186,14.144179272782983,14.145553272782983,284.783203125,5541.079268454095,444.4581804392722,684998750232089.9,284.827303125,444.77972174661386,0.3215413073416471,495559320022.71875,64607747267010.26,737244307444685.0,105.42745358961253
451440.57266411156,8.304264013185511,15:00,1,12,74.41328120837004,40.829036,40.828186,14.144179571300246,14.145553571300246,284.783203125,5537.3364201959575,444.4581804392722,722444553591904.6,284.827303125,444.77972174661386,0.3215413073416471,522649321054.7015,68185620000185.97,777583385411459.5,105.49871510075862
440460.42600276176,21.67453173318706,02:00,1,17,72.60336692353215,40.829036,40.828186,14.14420105846218,14.14557505846218,287.38623046875,5271.248888633042,463.6788679238791,707820240581829.6,287.43033046875,464.00873978647166,0.3298718625925403,503559677383.7869,67268576546779.87,761660875182855.9,106.92006731109196
453134.4462727029,12.842485670597508,15:00,1,17,74.69249114385212,40.829036,40.828186,14.14417625654156,14.14555025654156,289.016357421875,5578.968233274428,475.9664262133907,762299057920015.2,289.060457421875,476.30153117826865,0.33510496487792807,536697937001.6279,66683020154990.12,815318278138424.6,98.78782190707126
441064.119362858,22.46145635571568,02:00,1,19,72.70287681805351,40.829036,40.828186,14.144199877088434,14.145573877088436,288.855224609375,5285.708297621062,474.74322282888687,720686249239661.5,288.899324609375,475.0778099933681,0.3345871644812064,507921665899.39166,66712060747523.53,773763689825417.5,104.49926464894982
454059.1569990811,21.60671309059231,15:00,1,22,74.84491598885951,40.829036,40.828186,14.144174446965629,14.145548446965629,284.87353515625,5601.761449379438,445.11695932617835,679804079734477.6,284.91763515625,445.43878916627807,0.32182984009972415,491514047479.29596,63329360250495.336,730997898586476.1,104.15535245542486
443343.5241903308,15.32338007953548,02:00,1,24,73.07860288851606,40.829036,40.828186,14.144195416497682,14.145569416497684,282.9423828125,5340.482200137428,431.16193896333306,683079415329145.8,282.9864828125,431.477609695411,0.3156707320779333,500109493947.36707,68908119168115.96,739196940132738.5,112.21047687108839
454517.8784981317,23.036904574459907,15:00,1,24,74.92052942276896,40.829036,40.828186,14.144173549288809,14.145547549288809,286.735595703125,5613.0857289879905,458.8284909025071,693599595425044.6,286.779695703125,459.156277455864,0.3277865533568729,495506764078.44354,62557137015894.19,743799900051170.5,101.31103804302191
445260.4642471642,16.781019192890533,02:00,1,29,73.39458201876332,40.829036,40.828186,14.14419166521797,14.14556566521797,282.4892578125,5386.764669708976,427.9265718634265,673008867793012.8,282.5333578125,428.2408003138303,0.3142284504037889,494193507810.7292,67817787211601.03,728332905805256.8,111.94812788482142
445918.7038716409,11.901374490341768,02:00,1,29,73.50308305576499,40.829036,40.828186,14.14419037710208,14.14556437710208,282.4892578125,5402.703218702686,427.9265718634265,687833134910888.8,282.5333578125,428.2408003138303,0.3142284504037889,505079035354.7132,69107123023876.77,744208980515532.1,111.61786900351356
454606.7408186127,23.4255319505512,15:00,1,29,74.93517705801307,40.829036,40.828186,14.14417337539322,14.14554737539322,286.131103515625,5615.280760715768,454.34965625876185,684832249728657.9,286.175203515625,454.6755071887894,0.3258509300275705,491148661417.4217,62350883332238.41,734987264698984.4,102.11778817758055
454190.5233297339,14.691306334087445,15:00,1,29,74.86656977962646,40.829036,40.828186,14.144174189893503,14.145548189893503,286.131103515625,5605.003270567678,454.34965625876185,721947159249960.1,286.175203515625,454.6755071887894,0.3258509300275705,517766768460.7727,65850552627721.5,774917306204397.5,102.30503419890789
447868.0662534216,12.495729413433288,02:00,2,3,73.82440652528926,40.829036,40.828186,14.144186562374784,14.145560562374785,283.432373046875,5450.042998811172,434.67721138804717,697118770812229.1,283.476473046875,434.99444299933623,0.31723161128905986,508763986541.7004,68353390598578.05,752681092221733.0,109.21040576630861
448517.1813302868,16.90921003320001,02:00,2,3,73.93140351598133,40.829036,40.828186,14.144185292114814,14.145559292114816,283.432373046875,5465.852425842857,434.67721138804717,683162791992346.1,283.476473046875,434.99444299933623,0.31723161128905986,498578778916.0005,66791241628810.43,737455291636058.0,108.89452567907821
453365.6358934486,4.356666563505224,15:00,2,3,74.73059932309592,40.829036,40.828186,14.144175804124211,14.145549804124212,287.0849609375,5584.662475189104,461.4291276176177,755787156803590.0,287.1290609375,461.7580336535989,0.32890603598116286,538724026966.37054,68126747857552.62,810380639935453.0,101.3384968910454
452867.1789765676,23.27382001407199,15:00,2,3,74.64843609503862,40.829036,40.828186,14.14417677955968,14.14555077955968,287.0849609375,5572.389011435064,461.4291276176177,696298465277396.5,287.1290609375,461.7580336535989,0.32890603598116286,496320570954.3764,62902671616718.46,746705626192178.6,101.56169996712818
450531.4184808713,17.76431379676432,02:00,2,8,74.26342062871505,40.829036,40.828186,14.144181350433415,14.145555350433415,285.981201171875,5515.055643477461,453.2430965523904,709030864547544.2,286.025301171875,453.5684677580481,0.32537120565768873,508994464562.5318,65887667068719.74,762062253994004.6,104.18853865540473
451970.73778947204,19.22730984508842,15:00,2,8,74.50067106419868,40.829036,40.828186,14.14417853381466,14.14555253381466,287.79736328125,5550.349989015931,466.75966440923304,723964890327050.4,287.84146328125,467.09085498018584,0.33119057095279913,513691228398.3841,64911837481478.07,775833137913120.6,100.97164350613508
451398.5840191217,11.691455454879808,15:00,2,8,74.40636000315192,40.829036,40.828186,14.144179653468257,14.145553653468257,287.79736328125,5536.3064089186455,466.75966440923304,750826278697983.2,287.84146328125,467.09085498018584,0.33119057095279913,532750798514.4392,67491038916164.79,804755454826198.9,101.22777155584869
449393.03586406907,19.76092219204351,15:00,2,13,74.07577514242897,40.829036,40.828186,14.14418357814607,14.14555757814607,286.69140625,5487.220462951697,458.5001811620599,708813280523579.5,286.73550625,458.82782615874186,0.3276449966819541,506519156342.89966,65442519530156.125,761338271310188.6,103.69793546574404
452208.10243448697,18.877234409591388,02:00,2,15,74.53979710458576,40.829036,40.828186,14.144178069313345,14.145552069313345,283.782958984375,5556.181352392811,437.20302059828316,679553625785973.8,283.827058984375,437.5213698015514,0.3183492032682125,494816698775.2034,64980680325191.266,732303718542360.8,106.60532048929802
452727.3347101254,20.345954608135006,02:00,2,15,74.62538484232836,40.829036,40.828186,14.144177053222364,14.145551053222365,283.782958984375,5568.948062865611,437.20302059828316,673374664510775.8,283.827058984375,437.5213698015514,0.3183492032682125,490317490612.6144,64242219521615.984,725525288691416.8,106.3609297630455
448598.54201356845,23.75630340427848,15:00,2,15,73.94481461762118,40.829036,40.828186,14.144185132899256,14.145559132899256,287.951171875,5467.835608834363,467.91537931784563,703503753051877.2,287.995271875,468.24706342807775,0.33168411023211775,498682083748.01776,63871003014327.27,754508536168970.8,102.27915696058179
452962.8034476264,16.186052900990013,02:00,2,20,74.66419837048787,40.829036,40.828186,14.144176592431169,14.145550592431167,285.267333984375,5574.742518307563,447.99578487505886,706740398595510.8,285.311433984375,448.31887304463936,0.323088169580501,509691094112.63464,65732668330304.984,759795523590414.0,104.09270557742727
453399.8674847644,10.984827335884043,02:00,2,20,74.73624189309304,40.829036,40.828186,14.14417573713606,14.14554973713606,285.267333984375,5585.505852302915,447.99578487505886,722427151295809.5,285.311433984375,448.31887304463936,0.323088169580501,521004156395.16254,67062186206123.305,776555376453481.8,103.89211773699935
445608.5115583246,11.290977906076138,15:00,2,20,73.4519524546689,40.829036,40.828186,14.144190984120607,14.145564984120607,288.18701171875,5395.189319402941,469.6908191005981,756615663559806.2,288.23111171875,470.02326017852755,0.3324410779294453,535522766346.1141,69354820819731.4,811946589780718.6,103.32133328044434
453111.951363303,12.397114192154172,02:00,2,25,74.68878319175323,40.829036,40.828186,14.14417630056208,14.14555030056208,284.106201171875,5578.41433466472,439.5397048697652,705184890343701.0,284.150301171875,439.8590850747052,0.3193802049399892,512404436512.2553,66805805403768.484,759349381423403.9,105.70652246569182
453462.66692873545,22.795565174178183,02:00,2,25,74.74659344979156,40.829036,40.828186,14.14417561424318,14.145549614243182,284.106201171875,5587.053232348423,439.5397048697652,665625442028100.8,284.150301171875,439.8590850747052,0.3193802049399892,483659582360.58563,62960631926948.95,716672361764619.9,105.54307533281086
443336.5943718327,22.404110247600634,15:00,2,25,73.07746061074164,40.829036,40.828186,14.144195430058716,14.145569430058716,286.61376953125,5340.315249314495,457.92371527476865,695440612739026.1,286.65786953125,458.25111159213276,0.327396317364105,497210971961.9476,66057191447031.08,748475340524791.2,106.6644357756127
442687.0444845854,5.077044988934917,15:00,2,25,72.97039194800858,40.829036,40.828186,14.144196701169571,14.145570701169571,286.61376953125,5324.678101045995,457.92371527476865,749267835723137.4,286.65786953125,458.25111159213276,0.327396317364105,535695186670.8544,71379036666751.31,806575264275664.0,106.97768055126816
440408.90691768157,19.32274918696565,15:00,3,2,72.5948747666508,40.829036,40.828186,14.144201159280406,14.145575159280408,287.30029296875,5270.015842385714,463.0364541519568,717771791204311.0,287.34439296875,463.36605046835115,0.3295963163943725,510920762871.7148,68324957175689.53,772476831236082.1,107.07147567128098
439805.1383344618,23.641222109796573,15:00,3,2,72.49535247271348,40.829036,40.828186,14.144202340801357,14.145576340801355,287.30029296875,5255.576130142964,463.0364541519568,696782402310561.4,287.34439296875,463.36605046835115,0.3295963163943725,495980199983.596,66509203194420.73,750033641295992.4,107.36565489346596
451530.07303582225,21.22133561414745,02:00,3,4,74.42803401689378,40.829036,40.828186,14.144179396156048,14.145553396156048,283.545166015625,5539.532247619897,435.4888631302932,666856331267598.8,283.589266015625,435.8064542297656,0.31759109947239494,486321587916.3365,64209933042047.21,719028130014929.8,107.27839364660548
451765.46993223927,20.58391275537891,02:00,3,4,74.46683570311637,40.829036,40.828186,14.14417893550544,14.14555293550544,283.545166015625,5545.309619634928,435.4888631302932,669695769915611.0,283.589266015625,435.8064542297656,0.31759109947239494,488392319267.82184,64416153647464.51,722035126849248.4,107.1666258226633
449699.2113190281,11.203684237958258,02:00,3,9,74.12624362401561,40.829036,40.828186,14.144182978988171,14.145556978988171,285.7587890625,5494.699993806916,451.60428315827767,727700866610508.6,285.8028890625,451.9289427926246,0.324659634346915,523146272252.91077,68119419897362.95,782576599547151.2,104.89558245406631
449870.2515998129,15.946456287335389,02:00,3,9,74.15443707689224,40.829036,40.828186,14.144182644277688,14.145556644277688,285.7587890625,5498.88053819077,451.60428315827767,713291546901510.4,285.8028890625,451.9289427926246,0.324659634346915,512787370350.57513,66719813933874.734,767039783403441.1,104.81583519731565
437841.66298920347,17.55900527518351,15:00,3,9,72.17170269052804,40.829036,40.828186,14.144206183146457,14.145580183146455,286.857421875,5208.754669249972,459.7343446185479,720006464450860.2,286.901521875,460.06252147824966,0.32817685970178445,513969563584.64496,69841833192492.78,776025291758636.8,108.99249931664647
437319.69170128834,16.4313014724414,15:00,3,9,72.08566346724533,40.829036,40.828186,14.144207204597436,14.145581204597438,286.857421875,5196.342877512948,459.7343446185479,724350953722602.8,286.901521875,460.06252147824966,0.32817685970178445,517070834705.4518,70431084134976.06,780842408183463.0,109.25283475530094
447381.2952118897,15.605881966293277,02:00,3,14,73.74416954042138,40.829036,40.828186,14.144187514942042,14.145561514942042,283.129638671875,5438.202541206413,432.5032967267245,684270446481105.1,283.173738671875,432.81956381516665,0.3162670884421459,500371265267.66235,67577647467171.36,739265435592022.9,109.90836790258014
436516.60128545883,11.639330970278122,15:00,3,14,71.95328592617453,40.829036,40.828186,14.14420877617333,14.145582776173333,287.641845703125,5177.275355573825,465.59285810062244,749090047686818.9,287.685945703125,465.92354975792045,0.3306916572980185,532048172614.9456,72184930022293.73,806806169383506.5,108.47912776961644
436081.77824701025,19.38499022373995,15:00,3,14,71.88161179895774,40.829036,40.828186,14.144209627083008,14.145583627083008,287.641845703125,5166.966114816059,465.59285810062244,721459239675613.6,287.685945703125,465.92354975792045,0.3306916572980185,512423134269.24554,69661041409038.55,777157363123822.9,108.69556763403943
443459.17062872293,11.96262030494265,02:00,3,21,73.09766548825104,40.829036,40.828186,14.14419519018798,14.14556919018798,285.79833984375,5343.268699832247,451.89544538967533,726195748871357.6,285.84243984375,452.22023154257516,0.3247861528998328,521931181060.605,69860036796412.055,782464933519642.5,107.80958618709366
443569.8945025633,21.08432651097633,02:00,3,21,73.1159166762467,40.829036,40.828186,14.144194973511292,14.145568973511292,285.79833984375,5345.93727140785,451.89544538967533,692619984988974.4,285.84243984375,452.22023154257516,0.3247861528998328,497799618564.7074,66596787824368.94,746260766226932.8,107.75577006792298
436080.8689933547,18.88938777961361,15:00,3,21,71.88146192198154,40.829036,40.828186,14.144209628862336,14.145583628862337,289.01123046875,5166.944568041282,475.92747696420275,739690173000365.5,289.05533046875,476.262565451878,0.33508848767525024,520797124385.3605,69870741796987.84,795245100813678.8,106.67287742588559
440726.0965939313,17.531279283241293,02:00,3,26,72.64715877921944,40.829036,40.828186,14.144200538568668,14.145574538568669,287.29443359375,5277.60967869312,462.9926727652807,725220396098514.4,287.33853359375,463.32225029568025,0.32957753039954696,516242180926.9142,68941179666951.75,780420120063912.6,106.92602426691867
440855.0792346041,15.89361513639099,02:00,3,26,72.66841965405561,40.829036,40.828186,14.144200286161212,14.145574286161212,287.29443359375,5280.699215017936,462.9926727652807,731471463981506.8,287.33853359375,463.32225029568025,0.32957753039954696,520691952243.88055,69494738550535.336,787114410672713.1,106.86346591572526
437111.75303255825,23.98030876907347,15:00,3,26,72.0513878625096,40.829036,40.828186,14.144207611514757,14.145581611514755,288.417724609375,5191.402492913796,471.4315799776109,707565213196618.2,288.461824609375,471.7647618084344,0.3331818308234915,500068054777.025,67155747357384.15,761091402565338.6,107.037809868873
436864.7484653557,3.368951742748433,15:00,3,26,72.01067282395974,40.829036,40.828186,14.144208094880534,14.145582094880536,288.417724609375,5185.537000559373,471.4315799776109,773069784371269.1,288.461824609375,471.7647618084344,0.3331818308234915,546363071653.7357,73455847959549.38,831617440868914.4,107.15888304901863
