Altitude,Theta,Hour,Month,Day,GSD,North,South,West,East,Background Temperature
448.8956205864188,17.70130917219484,15:00,9,21,73.99378361314595,40.829036,40.828186,14.144184551543145,14.145558551543145,296.488037109375
448.7988800770227,21.163058978672527,15:00,9,21,73.97783737533341,40.829036,40.828186,14.14418474085564,14.14555874085564,296.488037109375
442.2138189859525,14.711859734552496,02:00,9,26,72.89238774493724,40.829036,40.828186,14.144197627229415,14.145571627229415,294.0400390625
452.8706240992824,18.35417922077475,15:00,9,29,74.64900397240918,40.829036,40.828186,14.144176772817884,14.145550772817884,295.404052734375
442.1399441928997,22.79624279969228,02:00,10,1,72.8802105812472,40.829036,40.828186,14.14419777179576,14.14557177179576,291.726318359375
442.7651442267052,20.289583229921877,02:00,10,4,72.98326553187448,40.829036,40.828186,14.144196548335383,14.145570548335384,292.773193359375
455.2681585265418,15.502610401677426,15:00,10,4,75.04420195492447,40.829036,40.828186,14.144172081058104,14.145546081058106,293.6904296875
455.1339633516091,16.01153498827671,15:00,10,4,75.02208187114437,40.829036,40.828186,14.144172343666025,14.145546343666023,293.6904296875
443.4649487321803,22.80904233824171,02:00,10,9,73.09861792288686,40.829036,40.828186,14.144195178880748,14.145569178880748,293.722412109375
444.0338836601668,13.271513174250652,02:00,10,9,73.192398405522,40.829036,40.828186,14.144194065526136,14.145568065526136,293.722412109375
457.0429122288879,0.7595856119970049,15:00,10,9,75.33674377399251,40.829036,40.828186,14.144168608024332,14.145542608024332,295.199462890625
445.5895012131114,8.707632875331331,02:00,10,14,73.4488188812821,40.829036,40.828186,14.144191021322149,14.145565021322149,291.572265625
446.2234612772354,19.55058800259917,02:00,10,14,73.55331779295089,40.829036,40.828186,14.144189780719175,14.145563780719176,291.572265625
458.3762864075916,17.42771547632052,15:00,10,14,75.55653072652609,40.829036,40.828186,14.144165998730688,14.145539998730689,294.085693359375
458.1005242103165,12.310466022405745,15:00,10,14,75.51107541928293,40.829036,40.828186,14.144166538372566,14.145540538372568,294.085693359375
447.8038837525273,11.037423557705212,02:00,10,19,73.81382699217482,40.829036,40.828186,14.14418668797418,14.14556068797418,292.8056640625
448.4678652446655,16.63129511450147,02:00,10,19,73.92327449087894,40.829036,40.828186,14.14418538862197,14.14555938862197,292.8056640625
458.8531777648732,23.21374857217011,15:00,10,19,75.63513919201206,40.829036,40.828186,14.144165065497084,14.145539065497085,293.175537109375
458.4879100081207,14.621656080497171,15:00,10,19,75.57493022111879,40.829036,40.828186,14.144165780293315,14.145539780293316,293.175537109375
450.4979904964102,8.857954167248064,02:00,10,24,74.25791052138628,40.829036,40.828186,14.144181415848983,14.145555415848984,293.387939453125
